DATE,cons,demanddown,demandup,dfri,dindex,dintexport,dintimport,dmon,dsat,dsun,dthu,dtue,dwed,dweek,dweekend,intcon,mapr,maug,mdec,mfeb,mindex,mjan,mjul,mjun,mmar,mmay,mnov,moct,msep,price,supply,tempday,teodemand,week,weekend,wind,windc,windcn,wk,wknd
8/30/2004,148.5,1,0,0,1,1,0,1,0,0,0,0,0,0,1,25,0,1,0,0,8,0,0,0,0,0,0,0,0,26.532,199.2,16.82,191.45,0,1,6.4,11.67045612,6.8983332,1,0
8/31/2004,161.7,1,0,0,2,1,0,0,0,0,0,1,0,1,0,19.6,0,1,0,0,8,0,0,0,0,0,0,0,0,27.929,198.8,17.09,198.48,1,0,3.9,14.19522697,8.28549314,1,0
9/1/2004,157,1,0,0,3,1,0,0,0,0,0,0,1,1,0,9.1,0,0,0,0,9,0,0,0,0,0,0,0,1,26.472,204,18.74,197.55,1,0,2.65,17.56314207,8.962452295,1,0
9/2/2004,150,1,0,0,4,1,0,0,0,0,1,0,0,1,0,9.1,0,0,0,0,9,0,0,0,0,0,0,0,1,26.472,195.6,20.22,188.86,1,0,2.675,19.13572432,10.39190101,1,0
9/3/2004,148.5,1,0,1,5,1,0,0,0,0,0,0,0,0,1,3.8,0,0,0,0,9,0,0,0,0,0,0,0,1,26.472,184.1,21.7,180.62,1,0,4.825,18.99064502,10.3494765,1,0
9/4/2004,125.3,1,0,0,6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,1,27.512,154.8,21.3,150.23,0,1,3.675,19.35617039,12.1844138,0,1
9/5/2004,124.1,1,0,0,7,1,0,0,0,1,0,0,0,0,1,2.1,0,0,0,0,9,0,0,0,0,0,0,0,1,29.561,171.1,23.52,164.55,0,1,1.975,23.39662167,16.27512909,0,1
9/6/2004,154.7,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,29.346,171.6,21.93,174.54,1,0,7.1,18.08704008,11.5600942,1,0
9/7/2004,154.5,1,0,0,2,1,0,0,0,0,0,1,0,1,0,2.5,0,0,0,0,9,0,0,0,0,0,0,0,1,30.314,170.7,20.36,180.05,1,0,6.225,16.43486081,11.46794012,1,0
9/8/2004,150.9,1,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,29.413,142,21.07,165.56,1,0,5.9,17.54377559,7.341112795,1,0
9/9/2004,149.3,1,0,0,4,0,1,0,0,0,1,0,0,1,0,-14.3,0,0,0,0,9,0,0,0,0,0,0,0,1,29.413,145.1,22.57,170.09,1,0,4.675,20.15978092,9.954084257,1,0
9/10/2004,148.1,1,0,1,5,0,1,0,0,0,0,0,0,0,1,-7,0,0,0,0,9,0,0,0,0,0,0,0,1,30.837,146.1,18.47,168.89,1,0,2.725,17.17073312,13.9024743,1,0
9/11/2004,139.7,1,0,0,6,1,0,0,1,0,0,0,0,0,1,13.6,0,0,0,0,9,0,0,0,0,0,0,0,1,28.305,164.6,19.56,171.63,0,1,8.175,14.37273672,11.37906941,0,1
9/12/2004,156.4,1,0,0,7,1,0,0,0,1,0,0,0,0,1,3.5,0,0,0,0,9,0,0,0,0,0,0,0,1,28.377,172.2,16,177.93,0,1,6.6,10.44366178,5.872686184,0,1
9/13/2004,170,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,28.464,179.7,16.22,187.43,1,0,8.125,9.771702273,7.722960876,1,0
9/14/2004,178.9,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,27.042,172.7,15.19,197.2,1,0,9.35,7.673951702,1.822368953,1,0
9/15/2004,174,1,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,27.11,182,15.22,190.37,1,0,4.825,10.95696181,5.663161296,1,0
9/16/2004,175.7,1,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,27.11,184.4,16.83,190.29,1,0,7.575,10.92695461,-0.205122398,1,0
9/17/2004,169.9,1,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,1,27.486,193,16.69,191.36,1,0,6.65,11.32489343,7.696871302,1,0
9/18/2004,160,1,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,1,31.752,206.2,16.6,200.03,0,1,6.525,11.29199813,9.452112606,0,1
9/19/2004,173.3,1,0,0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,1,34.537,215.9,15.2,210.46,0,1,5.9,9.938743133,3.707021474,0,1
9/20/2004,189.8,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,29.63,232,15.77,225.76,1,0,8.05,9.192389236,5.883089887,1,0
9/21/2004,207.6,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,30.548,243.6,14.28,237.77,1,0,8.075,7.11772383,3.460746241,1,0
9/22/2004,206.2,1,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,26.423,248.2,16.03,240.79,1,0,7.95,9.609653524,3.689704313,1,0
9/23/2004,199.6,1,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,26.423,251.2,14.91,243.1,1,0,5.825,9.627551889,10.21541612,1,0
9/24/2004,205.3,1,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,1,25.615,249.3,13.49,239.5,1,0,4.75,8.896250543,4.856308938,1,0
9/25/2004,200,1,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,1,23.312,242,13.45,233.83,0,1,4.6,9.018958614,3.161696588,0,1
9/26/2004,179.1,1,0,0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,1,23.673,238.9,16.88,229.45,0,1,4.95,12.90131177,6.953995216,0,1
9/27/2004,191.6,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,26.176,239.7,17.22,230.28,1,0,3.55,14.74234244,10.4787513,1,0
9/28/2004,191.1,1,0,0,2,1,0,0,0,0,0,1,0,1,0,23.1,0,0,0,0,9,0,0,0,0,0,0,0,1,28.192,244,16.24,239,1,0,4.9,12.15029184,9.85508232,1,0
9/29/2004,206.8,1,0,0,3,1,0,0,0,0,0,0,1,1,0,4.9,0,0,0,0,9,0,0,0,0,0,0,0,1,24.37,242.4,14.06,239.18,1,0,2.275,13.19375931,11.99639154,1,0
9/30/2004,203.2,1,0,0,4,1,0,0,0,0,1,0,0,1,0,2.5,0,0,0,0,9,0,0,0,0,0,0,0,1,24.37,237.8,15.73,234.27,1,0,4.45,11.97220879,9.756193731,1,0
10/1/2004,207,1,0,1,5,0,1,0,0,0,0,0,0,0,1,-11,0,0,0,0,10,0,0,0,0,0,0,1,0,25.986,230.3,14.58,235.27,1,0,4.225,10.83173262,7.1249865,1,0
10/2/2004,198.4,1,0,0,6,0,1,0,1,0,0,0,0,0,1,-2.5,0,0,0,0,10,0,0,0,0,0,0,1,0,23.633,236.8,14.19,232.64,0,1,7.775,7.188320949,1.946395698,0,1
10/3/2004,209.2,1,0,0,7,0,1,0,0,1,0,0,0,0,1,-1.9,0,0,0,0,10,0,0,0,0,0,0,1,0,25.085,255.3,14.03,249.89,0,1,4.95,9.34788364,4.765831578,0,1
10/4/2004,210.6,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-3.9,0,0,0,0,10,0,0,0,0,0,0,1,0,25.158,247.3,14.28,250.18,1,0,6.75,8.044337288,8.390943714,1,0
10/5/2004,224.6,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-13.7,0,0,0,0,10,0,0,0,0,0,0,1,0,24.223,242.7,14.65,255.26,1,0,7.75,7.835782814,-0.947694629,1,0
10/6/2004,232.8,0,1,0,3,0,1,0,0,0,0,0,1,1,0,-6.8,0,0,0,0,10,0,0,0,0,0,0,1,0,22.515,257,12.28,257.03,1,0,5.95,6.106898624,2.836116024,1,0
10/7/2004,233,0,1,0,4,0,1,0,0,0,1,0,0,1,0,-14.1,0,0,0,0,10,0,0,0,0,0,0,1,0,22.515,264,13.64,273.26,1,0,4.15,9.794228852,3.54928734,1,0
10/8/2004,235,0,1,1,5,0,1,0,0,0,0,0,0,0,1,-10.2,0,0,0,0,10,0,0,0,0,0,0,1,0,25.682,261,13.28,265.4,1,0,4.25,9.235678242,3.915217767,1,0
10/9/2004,238.7,0,1,0,6,0,1,0,1,0,0,0,0,0,1,-8.7,0,0,0,0,10,0,0,0,0,0,0,1,0,26.565,254.8,12.84,256.9,0,1,7.2,5.763261675,-0.505511431,0,1
10/10/2004,238.7,0,1,0,7,0,1,0,0,1,0,0,0,0,1,-8.3,0,0,0,0,10,0,0,0,0,0,0,1,0,25.137,257.5,13.16,256.9,0,1,7.75,5.792475805,0.444222561,0,1
10/11/2004,262.3,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-18.6,0,0,0,0,10,0,0,0,0,0,0,1,0,25.322,267.9,12.72,279.64,1,0,7.375,5.46634079,1.053895404,1,0
10/12/2004,265.7,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-16.1,0,0,0,0,10,0,0,0,0,0,0,1,0,26.448,282.3,11.8,288.42,1,0,4.375,7.285250435,4.343822714,1,0
10/13/2004,256,0,1,0,3,0,1,0,0,0,0,0,1,1,0,-13,0,0,0,0,10,0,0,0,0,0,0,1,0,25.365,271.7,12.62,275.45,1,0,5.1,7.421717195,4.924132171,1,0
10/14/2004,262,0,1,0,4,0,1,0,0,0,1,0,0,1,0,-11.2,0,0,0,0,10,0,0,0,0,0,0,1,0,25.365,274.6,11.41,280.75,1,0,3.6,7.94061654,4.13934369,1,0
10/15/2004,267.2,0,1,1,5,0,1,0,0,0,0,0,0,0,1,-8.8,0,0,0,0,10,0,0,0,0,0,0,1,0,25.717,285.9,9.88,287.6,1,0,2.525,8.245083047,5.884157793,1,0
10/16/2004,250.6,0,1,0,6,0,1,0,1,0,0,0,0,0,1,-5.6,0,0,0,0,10,0,0,0,0,0,0,1,0,27.306,280.6,10.63,275.53,0,1,2.95,8.185618511,5.662028083,0,1
10/17/2004,255.3,0,1,0,7,0,1,0,0,1,0,0,0,0,1,-5.4,0,0,0,0,10,0,0,0,0,0,0,1,0,27.236,285.1,11.13,280.15,0,1,4.9,5.79337008,1.12209,0,1
10/18/2004,263.2,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-16.3,0,0,0,0,10,0,0,0,0,0,0,1,0,27.6,282.4,11.31,289.33,1,0,3.725,7.62878623,4.131325226,1,0
10/19/2004,275.4,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-11.8,0,0,0,0,10,0,0,0,0,0,0,1,0,27.353,293.6,10.85,298.14,1,0,4.875,5.476280247,-1.028761419,1,0
10/20/2004,258,0,1,0,3,0,1,0,0,0,0,0,1,1,0,-4.1,0,0,0,0,10,0,0,0,0,0,0,1,0,27.257,285.3,13.13,281.94,1,0,4.45,8.806472993,5.698910979,1,0
10/21/2004,273.8,0,1,0,4,0,1,0,0,0,1,0,0,1,0,-8.5,0,0,0,0,10,0,0,0,0,0,0,1,0,27.257,283,12.59,282.11,1,0,11.125,3.070257195,3.004268051,1,0
10/22/2004,254.6,0,1,1,5,0,1,0,0,0,0,0,0,0,1,-3,0,0,0,0,10,0,0,0,0,0,0,1,0,27.954,285.3,14.41,279.76,1,0,8.525,7.023584102,1.392333103,1,0
10/23/2004,226.3,0,1,0,6,0,1,0,1,0,0,0,0,0,1,-1.1,0,0,0,0,10,0,0,0,0,0,0,1,0,26.807,254.4,14.55,245.72,0,1,4.875,10.07392192,9.291080231,0,1
10/24/2004,224.6,0,1,0,7,0,1,0,0,1,0,0,0,0,1,-0.2,0,0,0,0,10,0,0,0,0,0,0,1,0,26.293,260.1,16.09,249.48,0,1,6.3,10.78239299,7.432014642,0,1
10/25/2004,264.2,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-4.5,0,0,0,0,10,0,0,0,0,0,0,1,0,24.897,284.8,12.44,277.92,1,0,7.8,4.768791505,3.663435335,1,0
10/26/2004,275.3,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-8.7,0,0,0,0,10,0,0,0,0,0,0,1,0,24.235,299.5,12.13,298.26,1,0,3.3,9.250862058,3.64073987,1,0
10/27/2004,286.2,0,1,0,3,0,1,0,0,0,0,0,1,1,0,-8.6,0,0,0,0,10,0,0,0,0,0,0,1,0,21.194,306.5,10.76,304.29,1,0,8.175,2.176314336,-4.303035056,1,0
10/28/2004,254,0,1,0,4,0,1,0,0,0,1,0,0,1,0,-5.6,0,0,0,0,10,0,0,0,0,0,0,1,0,21.194,267.9,14.4,266.71,1,0,5.7,9.081070683,4.599486345,1,0
10/29/2004,256.6,0,1,1,5,0,1,0,0,0,0,0,0,0,1,-3.7,0,0,0,0,10,0,0,0,0,0,0,1,0,24.599,282.4,13.39,279.68,1,0,5.2,8.282658216,4.406787436,1,0
10/30/2004,246.7,0,1,0,6,0,1,0,1,0,0,0,0,0,1,-0.9,0,0,0,0,10,0,0,0,0,0,0,1,0,21.213,274.7,13.86,267.64,0,1,2.125,13.28992485,10.54040026,0,1
10/31/2004,250.8,0,1,0,7,0,1,0,0,1,0,0,0,0,1,-0.8,0,0,0,0,10,0,0,0,0,0,0,1,0,25.114,272.9,11.25,267.44,0,1,2.95,8.873366232,7.630983252,0,1
11/1/2004,270.4,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-5.7,0,0,0,0,11,0,0,0,0,0,1,0,0,23.686,292.5,11.74,287.82,1,0,4,7.727579439,5.314455557,1,0
11/2/2004,277.5,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-6.8,0,0,0,0,11,0,0,0,0,0,1,0,0,23.171,301,10.05,296.96,1,0,3.366666667,6.764775462,6.539956544,1,0
11/3/2004,265,0,1,0,3,0,1,0,0,0,0,0,1,1,0,-2.9,0,0,0,0,11,0,0,0,0,0,1,0,0,21.861,283.5,13.19,274.98,1,0,3.333333333,10.40547276,6.706250989,1,0
11/4/2004,275.7,0,1,0,4,0,1,0,0,0,1,0,0,1,0,-0.5,0,0,0,0,11,0,0,0,0,0,1,0,0,21.861,252.9,11.59,289.18,1,0,4.3,7.13115495,5.024755143,1,0
11/5/2004,290.9,0,1,1,5,0,1,0,0,0,0,0,0,0,1,-3.6,0,0,0,0,11,0,0,0,0,0,1,0,0,24.438,311.1,10.53,304.87,1,0,3.733333333,6.703083499,1.362558549,1,0
11/6/2004,262.3,0,1,0,6,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,1,0,0,24.748,294.4,11.67,283.55,0,1,3.333333333,8.671818982,4.729277378,0,1
11/7/2004,256.9,0,1,0,7,0,1,0,0,1,0,0,0,0,1,-0.4,0,0,0,0,11,0,0,0,0,0,1,0,0,24.992,283.6,11.34,271.35,0,1,1.933333333,11.16241682,11.31700728,0,1
11/8/2004,275.2,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-3,0,0,0,0,11,0,0,0,0,0,1,0,0,23.39,296.2,11.71,288.22,1,0,2.733333333,9.790142696,7.758780519,1,0
11/9/2004,288.8,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-16.4,0,0,0,0,11,0,0,0,0,0,1,0,0,23.552,285.3,9.37,295.92,1,0,2,8.994986582,8.483665236,1,0
11/10/2004,307.3,0,1,0,3,0,1,0,0,0,0,0,1,1,0,-18.2,0,0,0,0,11,0,0,0,0,0,1,0,0,22.104,303.7,9.31,323.78,1,0,6.5,1.667874763,-1.801716142,1,0
11/11/2004,302,0,1,0,4,0,1,0,0,0,1,0,0,1,0,-17.5,0,0,0,0,11,0,0,0,0,0,1,0,0,22.104,304.6,10.29,316.22,1,0,2.866666667,7.972294438,4.971026943,1,0
11/12/2004,289.3,0,1,1,5,0,1,0,0,0,0,0,0,0,1,-14.3,0,0,0,0,11,0,0,0,0,0,1,0,0,25.204,307,12.45,310.54,1,0,5.866666667,6.40837346,1.504127008,1,0
11/13/2004,316.9,0,1,0,6,0,1,0,1,0,0,0,0,0,1,-17.9,0,0,0,0,11,0,0,0,0,0,1,0,0,27.976,310.7,6.71,330.11,0,1,3.5,2.680032391,0.46187323,0,1
11/14/2004,315.9,0,1,0,7,0,1,0,0,1,0,0,0,0,1,-15.9,0,0,0,0,11,0,0,0,0,0,1,0,0,30.067,318.6,8.38,333.19,0,1,2.666666667,6.3101375,-0.468928577,0,1
11/15/2004,316.2,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-17,0,0,0,0,11,0,0,0,0,0,1,0,0,30.011,317.1,9.39,324.81,1,0,5,3.497127238,-3.329811693,1,0
11/16/2004,289.9,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-9,0,0,0,0,11,0,0,0,0,0,1,0,0,29.434,312,11.64,309.91,1,0,4.166666667,7.373809908,3.942587826,1,0
11/17/2004,277.9,0,1,0,3,0,1,0,0,0,0,0,1,1,0,-4,0,0,0,0,11,0,0,0,0,0,1,0,0,30.117,312.8,12.81,306.38,1,0,8.133333333,5.045646891,2.92726352,1,0
11/18/2004,318.2,0,1,0,4,0,1,0,0,0,1,0,0,1,0,-18.8,0,0,0,0,11,0,0,0,0,0,1,0,0,30.117,316.6,7.81,327.75,1,0,2.633333333,5.770175042,9.398656418,1,0
11/19/2004,355.8,0,1,1,5,0,1,0,0,0,0,0,0,0,1,-27.8,0,0,0,0,11,0,0,0,0,0,1,0,0,30.235,337,5.13,389.5,1,0,2.766666667,2.532884554,-0.976244997,1,0
11/20/2004,357,0,1,0,6,0,1,0,1,0,0,0,0,0,1,-25.5,0,0,0,0,11,0,0,0,0,0,1,0,0,28.192,332.4,2.88,372.75,0,1,2.566666667,0.630048366,-1.548009469,0,1
11/21/2004,328.2,0,1,0,7,0,1,0,0,1,0,0,0,0,1,-22.7,0,0,0,0,11,0,0,0,0,0,1,0,0,28.383,331.1,6.53,346.69,0,1,2.666666667,4.304603559,-0.085889662,0,1
11/22/2004,297.3,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-5.9,0,0,0,0,11,0,0,0,0,0,1,0,0,31.269,330.3,12.96,324.07,1,0,6.766666667,6.270888485,3.37212257,1,0
11/23/2004,290.7,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-0.7,0,0,0,0,11,0,0,0,0,0,1,0,0,33.739,327.3,11.01,316,1,0,1.6,11.73932034,11.25268056,1,0
11/24/2004,292.6,0,1,0,3,0,1,0,0,0,0,0,1,1,0,-1.3,0,0,0,0,11,0,0,0,0,0,1,0,0,22.917,325.7,10.83,316.17,1,0,2.333333333,9.683012901,8.466504929,1,0
11/25/2004,292,0,1,0,4,0,1,0,0,0,1,0,0,1,0,-1.9,0,0,0,0,11,0,0,0,0,0,1,0,0,22.917,322.4,9.01,311.77,1,0,2.4,7.607501634,6.460834694,1,0
11/26/2004,287.9,0,1,1,5,0,1,0,0,0,0,0,0,0,1,-0.5,0,0,0,0,11,0,0,0,0,0,1,0,0,29.978,319.8,11.63,306.41,1,0,4.5,6.914915986,3.330302195,1,0
11/27/2004,284.5,0,1,0,6,0,1,0,1,0,0,0,0,0,1,-6.4,0,0,0,0,11,0,0,0,0,0,1,0,0,27.799,309.6,8.53,304.12,0,1,3.4,4.964423809,3.929463838,0,1
11/28/2004,296.9,0,1,0,7,0,1,0,0,1,0,0,0,0,1,-17.2,0,0,0,0,11,0,0,0,0,0,1,0,0,28.254,313,6.58,324.79,0,1,3.3,2.935207263,4.771109317,0,1
11/29/2004,341.9,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-25.1,0,0,0,0,11,0,0,0,0,0,1,0,0,27.807,319.1,6.89,358.95,1,0,2.733333333,4.535492053,2.627683209,1,0
11/30/2004,344.3,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-24.8,0,0,0,0,11,0,0,0,0,0,1,0,0,27.966,324,7.15,357.66,1,0,2.933333333,4.362328684,0.134071603,1,0
12/1/2004,354.2,0,1,0,3,0,1,0,0,0,0,0,1,1,0,-25.5,0,0,1,0,12,0,0,0,0,0,0,0,0,29.591,336,5.81,362.56,1,0,2.766666667,3.276251561,0.845732963,1,0
12/2/2004,358.9,0,1,0,4,0,1,0,0,0,1,0,0,1,0,-24.5,0,0,1,0,12,0,0,0,0,0,0,0,0,29.591,332.1,5.53,366.78,1,0,1.766666667,5.854598053,1.957860946,1,0
12/3/2004,358.7,0,1,1,5,0,1,0,0,0,0,0,0,0,1,-20.7,0,0,1,0,12,0,0,0,0,0,0,0,0,32.312,336.6,4.63,372.78,1,0,2.5,2.692329,0.431094,1,0
12/4/2004,298.5,0,1,0,6,0,1,0,1,0,0,0,0,0,1,-12.5,0,0,1,0,12,0,0,0,0,0,0,0,0,34.458,323,7.82,324.89,0,1,2.566666667,5.939064338,3.803994487,0,1
12/5/2004,288.6,0,1,0,7,0,1,0,0,1,0,0,0,0,1,-6.5,0,0,1,0,12,0,0,0,0,0,0,0,0,34.787,317.1,9.85,311.85,0,1,2.966666667,7.287420336,4.484767664,0,1
12/6/2004,306.3,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-8.7,0,0,1,0,12,0,0,0,0,0,0,0,0,34.079,323.1,10.7,320.1,1,0,5.366666667,4.696851415,3.029969421,1,0
12/7/2004,321.2,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-15.5,0,0,1,0,12,0,0,0,0,0,0,0,0,32.106,330,8.59,342.02,1,0,1.833333333,8.679355706,6.178543859,1,0
12/8/2004,313,0,1,0,3,0,1,0,0,0,0,0,1,1,0,-17.3,0,0,1,0,12,0,0,0,0,0,0,0,0,29.603,329.2,8.81,336.38,1,0,2.6,6.926724159,6.046477145,1,0
12/9/2004,334.1,0,1,0,4,0,1,0,0,0,1,0,0,1,0,-15.4,0,0,1,0,12,0,0,0,0,0,0,0,0,29.603,331.6,6.03,345.86,1,0,3.1,2.743133974,3.988410996,1,0
12/10/2004,341.3,0,1,1,5,0,1,0,0,0,0,0,0,0,1,-15.2,0,0,1,0,12,0,0,0,0,0,0,0,0,29.633,333.7,6.46,351.99,1,0,2.566666667,4.477472896,2.442708341,1,0
12/11/2004,310,0,1,0,6,0,1,0,1,0,0,0,0,0,1,-13.3,0,0,1,0,12,0,0,0,0,0,0,0,0,29.274,320.8,6.01,326.63,0,1,1.3,8.052714102,5.677222262,0,1
12/12/2004,318.3,0,1,0,7,0,1,0,0,1,0,0,0,0,1,-13.3,0,0,1,0,12,0,0,0,0,0,0,0,0,31.029,320.7,6.04,332.66,0,1,4.461538462,0.154710306,1.048128175,0,1
12/13/2004,361.5,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-17.4,0,0,1,0,12,0,0,0,0,0,0,0,0,31.123,320.1,2.7,374.14,1,0,2.5,0.63051,1.09344,1,0
12/14/2004,334.3,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-13.3,0,0,1,0,12,0,0,0,0,0,0,0,0,31.223,331.4,9.11,346.38,1,0,5.9,2.048683902,-5.098578292,1,0
12/15/2004,303.1,0,1,0,3,0,1,0,0,0,0,0,1,1,0,-6.5,0,0,1,0,12,0,0,0,0,0,0,0,0,30.258,330.3,11.14,323.9,1,0,4.3,6.587437982,5.419453381,1,0
12/16/2004,313,0,1,0,4,0,1,0,0,0,1,0,0,1,0,-11.4,0,0,1,0,12,0,0,0,0,0,0,0,0,30.258,328.7,9.51,327.89,1,0,6.8,1.637199679,1.579342945,1,0
12/17/2004,338.5,0,1,1,5,0,1,0,0,0,0,0,0,0,1,-16.8,0,0,1,0,12,0,0,0,0,0,0,0,0,31.814,328.1,5.83,347.02,1,0,6.2,-2.576685469,-1.097051513,1,0
12/18/2004,332.9,0,1,0,6,0,1,0,1,0,0,0,0,0,1,-21,0,0,1,0,12,0,0,0,0,0,0,0,0,31.476,318.1,6.63,345.09,0,1,4.733333333,0.446494225,-3.705507712,0,1
12/19/2004,353.3,0,1,0,7,0,1,0,0,1,0,0,0,0,1,-23.9,0,0,1,0,12,0,0,0,0,0,0,0,0,30.642,317.7,4.33,367.63,0,1,5.733333333,-3.915162047,-5.387304888,0,1
12/20/2004,392.1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-26.8,0,0,1,0,12,0,0,0,0,0,0,0,0,30.063,320.6,3.17,405.1,1,0,2.833333333,0.213060616,-2.948759553,1,0
12/21/2004,374.3,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-27.2,0,0,1,0,12,0,0,0,0,0,0,0,0,30.358,318,3.71,384.01,1,0,2.666666667,1.24751939,-0.996510479,1,0
12/22/2004,320.6,0,1,0,3,0,1,0,0,0,0,0,1,1,0,-19.7,0,0,1,0,12,0,0,0,0,0,0,0,0,31.812,315.6,9.92,338.35,1,0,6.2,2.778803805,-6.631493567,1,0
12/23/2004,281.3,0,1,0,4,0,1,0,0,0,1,0,0,1,0,-1.5,0,0,1,0,12,0,0,0,0,0,0,0,0,31.812,321.6,11.96,312.44,1,0,8.166666667,3.845309615,2.200970293,1,0
12/24/2004,290.1,0,1,1,5,0,1,0,0,0,0,0,0,0,1,-7.4,0,0,1,0,12,0,0,0,0,0,0,0,0,33.248,322.9,8.67,320.27,1,0,6.5,0.821418024,2.642181743,1,0
12/25/2004,309.5,0,1,0,6,0,1,0,1,0,0,0,0,0,1,-12.3,0,0,1,0,12,0,0,0,0,0,0,0,0,38.339,321.3,3.14,331.09,0,1,3.9,-2.292930409,-1.812272057,0,1
12/26/2004,331.2,0,1,0,7,0,1,0,0,1,0,0,0,0,1,-13.9,0,0,1,0,12,0,0,0,0,0,0,0,0,31.818,315.8,3.37,336.16,0,1,3.2,-0.482249372,-5.329999956,0,1
12/27/2004,337.5,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-17.7,0,0,1,0,12,0,0,0,0,0,0,0,0,29.356,286.8,3.75,348.87,1,0,2.666666667,1.290882286,-2.275715911,1,0
12/28/2004,335,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-12.1,0,0,1,0,12,0,0,0,0,0,0,0,0,28.799,311.5,5.69,345.83,1,0,6.6,-3.236093926,-1.444855303,1,0
12/29/2004,312.1,0,1,0,3,0,1,0,0,0,0,0,1,1,0,-15.9,0,0,1,0,12,0,0,0,0,0,0,0,0,30.764,321.5,6.29,338.22,1,0,3.3,2.605200075,-1.540752292,1,0
12/30/2004,298.2,0,1,0,4,0,1,0,0,0,1,0,0,1,0,-5.9,0,0,1,0,12,0,0,0,0,0,0,0,0,30.764,311.7,11.72,309.07,1,0,5.566666667,5.774940878,3.020024182,1,0
12/31/2004,279.2,0,1,1,5,0,1,0,0,0,0,0,0,0,1,-3.5,0,0,1,0,12,0,0,0,0,0,0,0,0,30.764,318.3,10.48,313.13,1,0,5.1,4.735871993,2.903472931,1,0
1/1/2005,321,0,1,0,6,0,1,0,1,0,0,0,0,0,1,-4.3,0,0,0,0,1,1,0,0,0,0,0,0,0,30.764,315.1,9.86,312.96,0,1,6.433333333,2.461805888,-0.828682327,0,1
1/2/2005,324.3,0,1,0,7,0,1,0,0,1,0,0,0,0,1,-6.8,0,0,0,0,1,1,0,0,0,0,0,0,0,29.253,327.7,6.58,333.4,0,1,6.533333333,-1.980459846,-3.895867313,0,1
